"transcription","cost_threshold","train","validate","recall","precision"
"s-a-l-t",3.0067595104523477,1,0,1.0,1.0
"w-a-g-g-o-n-s-s_cm",9.068981116003581,1,0,1.0,1.0
"p-r-o-v-i-d-e-d",13.171843257519289,1,0,1.0,1.0
"c-o-m-m-i-s_s-s-a-r-y-s_cm",14.624687882586725,1,0,1.0,1.0
"c-a-r-r-y-s_pt",3.157942257885068,1,0,1.0,1.0
"c-o-m-e",8.628975781439758,1,0,1.0,1.0
"s-o-m-e",2.69557963164453,4,3,0.25,1.0
"c-o-u-n-t-r-y",12.132894488407278,2,1,0.5,1.0
"w-a-g-s_mi",2.732983246730691,1,0,1.0,1.0
"g-o-n-s-s_cm",3.005765477064392,1,0,1.0,1.0
"a-l-s-o",1.5061225522290114,8,1,0.125,1.0
"l-o-a-d-e-d",7.16477424786985,1,0,1.0,1.0
"s-a-l-t-s_pt",2.791609931769082,1,1,1.0,1.0
"w-a-n-t-i-n-g",11.557807025632606,1,1,1.0,1.0
"p-u-r-p-o-s-e",7.886322846473021,1,0,1.0,1.0
"f-o-r-t-y",2.503530335887946,1,0,1.0,1.0
"c-o-a-t-s-s_cm",5.981064463409714,2,0,0.5,1.0
"t-h-i-r-t-y",4.089262200818491,3,0,0.3333333333333333,1.0
"n-i-n-e",2.103701749107559,2,0,0.5,1.0
"w-a-i-s-t-c-o-a-t-s-s_cm",16.163646674952954,2,0,0.5,1.0
"f-i-f-t-y",2.345986002826411,1,1,1.0,1.0
"s-i-x",1.9963866011851388,2,0,0.5,1.0
"p-a-i-r",3.674945722126458,3,0,0.3333333333333333,1.0
"b-r-e-e-c-h-e-s-s_sq",9.392574134680977,1,0,1.0,1.0
"h-a-t-s",4.440317811917178,1,0,1.0,1.0
"e-i-g-h-t-y",3.232414738545959,1,0,1.0,1.0
"s-h-i-r-t-s-s_sq",7.418078153421101,1,0,1.0,1.0
"s_2-s_7-s_4-s_pt",5.5828091924952625,1,0,1.0,1.0
"o-u-t",2.8245734930046287,4,0,0.25,1.0
"c-o-m-p-a-n-i-e-s-s_cm",12.74162442008534,2,1,0.5,1.0
"a-c-c-o-r-d-i-n-g",7.980106206629374,1,0,1.0,1.0
"m-e",4.828736753114036,2,5,0.5,1.0
"c-u-m-s_mi",5.6472147218026025,1,0,1.0,1.0
"b-e-r-l-a-n-d-s_cm",8.008213101443866,1,0,1.0,1.0
"s-u-i-t-s",4.240682641632814,1,0,1.0,1.0
"n-e-c-e-s_s-s-a-r-y-s_cm",6.485140353282431,1,0,1.0,1.0
"c-a-s-e",1.852688383924626,1,0,1.0,1.0
"g-e-t-t-i-n-g",2.557410695689632,1,0,1.0,1.0
"l-o-d-g-i-n-g",4.493497764213996,1,0,1.0,1.0
"b-a-r-r-a-c-k-s",7.5009206427291915,1,0,1.0,1.0
"f-u-l-l-s_pt",4.313541269451878,1,0,1.0,1.0
"w-i-l-s_mi",2.331792651213245,1,0,1.0,1.0
"p-e-r",1.708282174020812,3,0,0.3333333333333333,1.0
"w-a-i-t-i-n-g",6.383015639494662,1,0,1.0,1.0
"f-o-r-t-s_cm",2.6092421756911746,1,0,1.0,1.0
"n-e-c-e-s_s-s-a-r-i-e-s",9.15514603211318,2,1,0.5,1.0
"a-r-r-i-v-e-s_cm",4.830672451362668,2,0,0.5,1.0
"r-e-c-e-i-v-e-s",9.790860798767273,1,0,1.0,1.0
"s-u-c-h",4.977099206521939,4,2,0.75,0.75
"t-h-i-n-g-s",4.547737003701082,1,1,1.0,1.0
"f-o-r-s_cm",1,1,0,1.0,1.0
"d-i-s-p-a-t-c-h",7.210725424173207,2,0,0.5,1.0
"h-i-m",5.0177785602575655,4,1,0.25,1.0
"i-m-m-e-d-i-a-t-e-l-y-s_pt",14.411941090090854,1,0,1.0,1.0
"o-t-h-e-r",5.187631713228302,2,3,0.5,1.0
"h-o-r-s-e-s-s_cm",3.7070302572490554,1,0,1.0,1.0
"b-e-l-o-n-g-s_mi",1.9820347644382528,1,0,1.0,1.0
"i-n-g",1,1,1,1.0,1.0
"c-o-u-n-t-r-y-s_cm",7.091000564447267,2,0,0.5,1.0
"h-a-d",4.534064815725855,1,5,1.0,1.0
"t-e-a-m-s",6.616812319865398,1,0,1.0,1.0
"s-t-o-p-p-e-d-s_cm",5.794827048948549,1,0,1.0,1.0
"h-o-r-s-e-s",3.629107859116438,1,0,1.0,1.0
"g-i-v-e-n",3.7560300780083664,5,1,0.2,1.0
"h-e-r-d-s-m-e-n",11.141652988584747,1,0,1.0,1.0
"r-e-m-a-i-n",8.754654424931994,1,0,1.0,1.0
"c-a-t-t-l-e-s_cm",4.371629798992026,1,0,1.0,1.0
"h-e-a-r",3.9449648763834153,1,1,1.0,1.0
"c-o-m-s_mi",2.9254123140644106,2,0,0.5,1.0
"m-i-s_s-s-a-r-y",6.55827129718474,1,0,1.0,1.0
"c-o-o-p-e-r-s",7.798096859611918,2,0,0.5,1.0
"b-a-r-r-e-l-s",6.330796376298427,1,0,1.0,1.0
"p-a-c-k-i-n-g",7.302579271116393,1,0,1.0,1.0
"b-e-e-f-s_sq",3.0349121344372456,1,0,1.0,1.0
"s-o-l-d-i-e-r-s",6.487420536306114,1,0,1.0,1.0
"c-o-o-p-e-r-s-s_cm",9.525077651596758,1,0,1.0,1.0
"s-e-t",2.4902485365911464,1,0,1.0,1.0
"i-m-s_mi",2.181828757178548,1,1,1.0,1.0
"m-e-d-i-a-t-e-l-y",10.373049269780678,1,0,1.0,1.0
"w-o-r-k-s_pt",5.408159728061038,1,0,1.0,1.0
"s-t-o-r-e-s",3.6524988145353783,1,0,1.0,1.0
"h-e-r-e",2.89812811534579,3,2,0.3333333333333333,1.0
"p-o-u-n-d-s",10.177381686933415,1,0,1.0,1.0
"g-o-o-s-e",3.168291669425317,1,0,1.0,1.0
"d-e-l-i-v-e-r",9.973960573513024,4,0,0.25,1.0
"a-s-h-b-y-s_qt-s",4.524878876825163,1,0,1.0,1.0
"p-a-s_s-s",3.1892432147092133,1,1,1.0,1.0
"b-y-s_cm",1,1,0,1.0,1.0
"d-i-r-e-c-t-i-n-g",8.33759773256293,1,0,1.0,1.0
"p-a-r-t-i-c-u-l-a-r-l-y",15.62775027162655,1,1,1.0,1.0
"c-a-r-e-s_mi",3.501453261037783,1,0,1.0,1.0
"f-u-l",1,1,0,1.0,1.0
"e-i-t-h-e-r",5.9375543100275285,1,0,1.0,1.0
"c-a-p-t-a-i-n-s",8.400635198491893,1,0,1.0,1.0
"r-a-n-g-e-r-s",6.717661539860216,1,0,1.0,1.0
"a-p-p-l-y",3.5891342391383483,2,0,0.5,1.0
"a-m-m-u-s_mi",5.188406549539727,1,0,1.0,1.0
"n-i-t-i-o-n-s_cm",5.8150781493306045,1,0,1.0,1.0
"s-u-p-p-l-y",8.20864408253435,1,0,1.0,1.0
"f-o-r-t-s_pt",4.2670272450658855,1,0,1.0,1.0
"d-r-u-m-s_cm",4.3475546271920384,1,0,1.0,1.0
"w-i-l-p-e-r-s_cm",5.334246492335966,3,0,0.3333333333333333,1.0
"r-o-o-m",4.854545387536085,1,0,1.0,1.0
"d-u-n-c-a-n",9.982332522373385,1,0,1.0,1.0
"f-e-r-g-u-s-o-n-s_cm",8.692396265000081,1,0,1.0,1.0
"s_2-s_7-s_5-s_pt",1,1,0,1.0,1.0
"c-u-m-b-e-r-l-a-n-d-s_pt",17.428916639670696,2,0,0.5,1.0
"r-e-g-i-m-e-n-t",8.998042680090178,1,1,1.0,1.0
"e-x-e-r-s_mi",1.7693000449548872,1,0,1.0,1.0
"c-i-s-e-d",2.784445297777865,1,0,1.0,1.0
"o-f-t-e-n",3.1917237631493265,1,1,1.0,1.0
"e-v-e-r-y",1.8506847424933697,3,1,0.3333333333333333,1.0
"d-a-y",1.8250266344929706,4,1,0.25,1.0
"d-u-t-y",2.9536534640989256,1,0,1.0,1.0
"a-d-m-i-t-s_sq",7.363372076842213,1,0,1.0,1.0
"p-r-a-c-t-i-s-e-d",13.56629591711891,1,0,1.0,1.0
"s-h-o-o-t-i-n-g",9.852357890167145,1,0,1.0,1.0
"t-a-r-s_mi",1,1,0,1.0,1.0
"g-e-t-s-s_sq",1,1,0,1.0,1.0
"r-e-m-a-r-k-a-b-l-y",17.64345290519599,1,0,1.0,1.0
"a-w-k-w-a-r-d-s_cm",8.257338911420847,1,0,1.0,1.0
"p-a-r-t-i-c-u-l-a-r",11.1107033355341,3,1,0.3333333333333333,1.0
"p-a-i-n-s",5.459499886713084,1,0,1.0,1.0
"t-a-k-e-n",5.371248019372849,1,0,1.0,1.0
"t-h-e-m-s_pt",2.3158318477386097,1,1,1.0,1.0
"o-b-s-e-r-v-e",7.971359576278598,1,0,1.0,1.0
"d-i-s-c-i-p-l-i-n-e-s_cm",11.998747023703187,1,0,1.0,1.0
"i-r-r-e-g-u-s_mi",4.950709155164403,1,0,1.0,1.0
"l-a-r-i-t-i-e-s",6.2944657003136015,1,0,1.0,1.0
"h-a-p-p-e-n-s_sq",7.6521103799679775,1,0,1.0,1.0
"p-i-l-l-a-g-e",8.886320486802122,2,0,0.5,1.0
"c-o-m-p-l-a-i-n-e-d",14.953373622003827,1,0,1.0,1.0
"l-a-s-t",3.072512145927833,1,0,1.0,1.0
"d-e-t-a-c-h-m-e-n-t-s_pt",19.769735324731894,1,0,1.0,1.0
"m-a-j-o-r",6.059844354444076,2,1,0.5,1.0
"l-e-w-i-s",6.142637640303081,2,0,0.5,1.0
"i-n-s_mi",2.8102523198079665,1,0,1.0,1.0
"s-t-r-u-c-t-i-o-n-s",13.064968028980292,1,0,1.0,1.0
"l-e-f-t",1.668297133283582,2,2,0.5,1.0
"h-i-m-s_cm",3.5937568342399597,4,0,0.5,0.6666666666666666
"o-b-s-e-r-v-e-d-s_pt",16.769296513389094,1,0,1.0,1.0
"u-n-d-e-r",4.20170193564504,4,0,0.25,1.0
"m-y",1,1,1,1.0,1.0
"h-a-n-d",7.655081548384628,2,0,0.5,1.0
"a-r-e-s_cm",1,1,0,1.0,1.0
"d-i-r-e-c-t-i-o-n-s",10.31387319466626,1,0,1.0,1.0
"n-e-c-e-s_s-s-a-r-y",8.31047944250057,3,0,0.3333333333333333,1.0
"d-r-i-v-i-n-g",5.045005657574981,1,0,1.0,1.0
"c-a-t-t-l-e",4.916886074141365,2,0,0.5,1.0
"d-o-c-t-o-r",6.538225113505608,1,0,1.0,1.0
"w-a-l-k-e-r-s_cm",6.2944657003136015,1,0,1.0,1.0
"t-h-e-r-e-s_cm",3.6524988145353783,1,1,1.0,1.0
"k-i-l-l-e-d",6.150638788461998,1,0,1.0,1.0
"p-r-o-p-e-r-l-y",8.007704167172669,1,0,1.0,1.0
"s-a-l-t-e-d-s_pt",6.2534934839102485,1,0,1.0,1.0
"w-h-i-c-h-e-v-e-r",10.685379374681919,1,0,1.0,1.0
"p-u-r-c-h-a-s-e",10.935103793482234,1,0,1.0,1.0
"p-o-r-k",2.597213980617731,1,0,1.0,1.0
"i-m-a-g-i-n-e",6.712752655285286,1,0,1.0,1.0
"t-r-o-o-p-s-s_cm",5.363306116102645,2,0,0.5,1.0
"r-e-a-s-o-n-a-b-l-e",9.212491663053505,1,0,1.0,1.0
"c-a-n-s_sq",4.550934186528057,1,0,1.0,1.0
"o-b-l-i-g-e",2.6531730591293923,1,0,1.0,1.0
"w-h-a-t-e-v-e-r",10.941340918820746,2,0,0.5,1.0
"j-u-d-g-e",2.825176627280801,1,0,1.0,1.0
"p-r-o-p-e-r-s_pt",6.015129297116157,1,0,1.0,1.0
"a-n-s-w-e-r-s_cm",7.571943178357968,1,0,1.0,1.0
"h-a-n-d-s-s_cm",8.64590643236509,2,0,0.5,1.0
"d-r-a-u-g-h-t-s",7.389136804375635,1,0,1.0,1.0
"h-o-g-g",2.645876549763473,1,0,1.0,1.0
"m-a-y",4.4325146057670555,2,3,0.5,1.0
"d-r-a-w",5.076816721661576,1,0,1.0,1.0
"s-u-b-s-i-s-t-a-n-c-e",9.701028552064582,1,0,1.0,1.0
"t-i-m-e-s_pt",3.9045357252376047,2,0,0.5,1.0
"e-n-g-a-g-e-d",9.810550440277677,1,0,1.0,1.0
"b-e-r-r-e-l-s",7.611537920857106,1,0,1.0,1.0
"s_2-s_7-s_6-s_pt",5.889234491771716,1,0,1.0,1.0
"l-e-t-t-e-r-s",4.232981593746411,1,6,1.0,1.0
"e-x-p-e-d-i-t-i-o-n-s_cm",11.24560679009035,1,0,1.0,1.0
"k-n-o-w",4.387029322618015,1,2,1.0,1.0
"w-a-n-t-e-d",5.716662101501818,1,1,1.0,1.0
"s-e-v-e-r-a-l",5.427693421615399,1,0,1.0,1.0
"c-o-n-t-r-a-c-t-s",9.663159379457353,1,0,1.0,1.0
"n-e-x-t",2.5431157385895284,2,0,0.5,1.0
"m-o-n-t-h-s_cm",7.07286716747726,2,0,0.5,1.0
"d-e-s-i-r-e",3.8494872667805566,1,1,1.0,1.0
"u-p-s_mi",1,1,0,1.0,1.0
"a-c-c-o-u-n-t-s_cm",5.844817867857217,1,0,1.0,1.0
"i-m-m-e-d-i-a-t-e",9.610633998527025,1,0,1.0,1.0
"p-a-y-m-e-n-t-s_pt",9.013359871535778,1,0,1.0,1.0
"w-i-n-c-h-e-s-t-e-r",10.630257329199054,2,0,0.5,1.0
"s_1-s_7-s_5-s_5",2.6726933437448803,1,0,1.0,1.0
"w-i-l-l-i-a-m-s-b-u-r-g-h-s_pt",12.93157417646109,1,0,1.0,1.0
"d-r-u-m-m-e-r",11.219365701384751,1,0,1.0,1.0
"p-e-a-c-h-y",4.135879981524589,1,0,1.0,1.0
"c-o-m-m-a-n-d",15.929950170745622,2,2,0.5,1.0
"r-e-c-r-u-i-t-s",8.72288113777591,3,2,0.3333333333333333,1.0
"a-r-r-i-v-e-d",8.217386818731315,2,0,0.5,1.0
"h-a-l-l",4.214589773366313,1,0,1.0,1.0
"p-r-i-c-e-s_sq",2.607601891355856,1,0,1.0,1.0
"a-c-t",2.1225452900246533,1,2,1.0,1.0
"f-u-r-t-h-e-r",5.837397432803845,2,0,0.5,1.0
"o-r-d-e-r-s-s_mi",7.304059364993797,2,0,0.5,1.0
"h-e-d-g-e-m-a-n-s_cm",10.75806835227023,1,0,1.0,1.0
"k-i-n-g-s_cm",2.233212380762294,1,0,1.0,1.0
"e-u-s-t-a-c-e-s_cm",8.647429391906142,1,0,1.0,1.0
"s_bl-a-s",1,1,0,1.0,1.0
"c-u-m-b-e-r-l-a-n-d-s_br",12.524249659067744,1,0,1.0,1.0
"w-a-g-g-e-n-e-r",8.829377246939588,1,0,1.0,1.0
"c-o-m-m-a-n-d-s",12.732186030678891,1,0,1.0,1.0
"p-r-e-s-e-n-t-s_sq",5.359590423599079,1,0,1.0,1.0
"p-a-r-t-y",2.503530335887946,1,0,1.0,1.0
"s-h-a-w-s_cm",3.614552129015899,1,0,1.0,1.0
"r-e-s_mi",1,1,0,1.0,1.0
"t-u-r-n",3.866912850168738,1,0,1.0,1.0
"r-e-s-p-e-c-t-i-v-e",8.185535854077271,1,0,1.0,1.0
"r-e-a-c-h",3.7807754219607377,1,0,1.0,1.0
"m-a-g-a-z-i-n-e",9.660969751192987,1,0,1.0,1.0
"s-e-c-u-r-e-d-s_cm",3.9660879772619904,1,0,1.0,1.0
"f-a-s-t-e-n-i-n-g",9.028847452630309,1,0,1.0,1.0
"w-i-n-d-o-w-s",7.823413062191404,1,0,1.0,1.0
"b-e-t-t-e-r",4.837397432803845,1,1,1.0,1.0
"a-r-e-s_pt",1.820876614873285,1,0,1.0,1.0
"c-l-o-s_mi",2.8175039830307873,1,0,1.0,1.0
"s_2-s_7-s_7-s_pt",3.0632364411242694,1,0,1.0,1.0
"t-h-e-d",1,1,0,1.0,1.0
"m-o-r-r-o-w-s_cm",3.7112002032447675,1,0,1.0,1.0
"a-c-c-o-u-n-t-s",7.551125957724716,1,0,1.0,1.0
"r-e-c-e-i-v-e-s_pt",5.851126051089298,1,0,1.0,1.0
"r-e-c-r-u-i-t-s-s_pt",6.949069311669549,1,0,1.0,1.0
"m-a-n",4.060354813152935,2,0,0.5,1.0
"d-i-s-t-i-n-g-u-i-s-h-e-s",10.2947094012915,1,0,1.0,1.0
"f-i-r-e-l-o-c-k",6.375595232278522,1,0,1.0,1.0
"m-a-r-k-s_cm",3.6836280783251123,1,0,1.0,1.0
"s-u-b-s_mi",3.0722865134427693,1,0,1.0,1.0
"a-l-t-e-r-n-s",4.141729798664371,1,0,1.0,1.0
"e-n-t-e-r",3.747154686759118,2,0,0.5,1.0
"b-o-o-k-s_cm",2.760993804396498,1,0,1.0,1.0
"k-e-e-p",1,1,0,1.0,1.0
"p-u-r-p-o-s-e-s_pt",7.580911801826126,1,0,1.0,1.0
"o-r-d-e-r-l-y",5.217205784260708,1,0,1.0,1.0
"b-o-o-k",5.01599770612706,1,0,1.0,1.0
"i-s_s-s-u-e",2.597112846262883,1,0,1.0,1.0
"r-e-g-u-l-a-r-l-y-s_cm",7.847504397683203,1,0,1.0,1.0
"e-x-a-m-i-n-e",8.23632477665234,1,0,1.0,1.0
"o-f-t-e-n-s_cm",2.8645655889636115,1,0,1.0,1.0
"d-u-l-y",2.922059943812629,1,0,1.0,1.0
"b-r-o-n-a-u-g-h-s_cm",8.138067775711956,1,0,1.0,1.0
"s-t-e-w-a-r-t-s_cm",8.474105257863734,1,0,1.0,1.0
"b-l-e-g-g",2.852586019534698,1,0,1.0,1.0
"w-i-l-l-i-a-m-s-s_cm",6.52432895648258,1,0,1.0,1.0
"r-e-c-r-u-i-t-i-n-g-s_cm",10.679990826201369,1,0,1.0,1.0
"r-e-n-d-e-z-v-o-u-s",12.140487460370904,3,0,0.3333333333333333,1.0
"a-l-e-x-a-n-d-r-i-s_mi",13.620057540004439,1,0,1.0,1.0
"a-s_cm",1,1,0,1.0,1.0
"s_1st",1,1,0,1.0,1.0
"s_3-s_1st-s_pt",1,1,0,1.0,1.0
"r-o-b-e-r-t",8.682909656852862,1,1,1.0,1.0
"s-p-o-t-s-w-o-o-d-s_cm",9.689978078877958,1,0,1.0,1.0
"f-u-r-n-i-s-h",6.074123696685686,1,0,1.0,1.0
"f-r-e-d-e-r-i-c-k-s-b-u-r-g-h-s_cm",18.260884668402348,1,0,1.0,1.0
"u-t-m-o-s-t",10.524429503677096,1,0,1.0,1.0
"r-e-i-n-f-o-r-c-e",9.237412554991813,1,0,1.0,1.0
"g-a-r-r-i-s-o-n-s_pt",10.206038701618729,1,0,1.0,1.0
"c-a-r-s_mi",1,1,0,1.0,1.0
"t-r-i-d-g-e-s-s_pt",5.242736850791795,1,0,1.0,1.0
"c-i-r-c-u-m-s_mi",5.847407589227396,1,0,1.0,1.0
"s-p-e-c-t",3.11266090948921,1,0,1.0,1.0
"m-a-r-c-h-s_sq",7.228542124048916,1,1,1.0,1.0
"w-h-a-t-s-o-e-v-e-r-s_cm",14.726653209796702,1,0,1.0,1.0
"p-l-u-n-d-e-r",9.68931121243391,1,0,1.0,1.0
"h-o-u-s-e-s",6.307473190630424,1,0,1.0,1.0
"p-e-o-p-l-e",4.739987764028686,1,1,1.0,1.0
"d-e-s-e-r-t-e-d-s_cm",4.19676905403496,1,0,1.0,1.0
"p-l-a-n-t-a-t-i-o-n-s-s_pt",15.59015600347038,1,0,1.0,1.0
"f-r-a-s_mi",2.212062871085413,1,0,1.0,1.0
"z-i-e-r",1,1,0,1.0,1.0
"c-a-r-t-e-r-s_cm",4.874170541316563,1,0,1.0,1.0
"a-p-p-o-i-n-t-e-d",10.564100024063274,1,3,1.0,1.0
"m-a-n-d",13.877501719919938,1,0,1.0,1.0
"s_2-s_7-s_8-s_pt",5.7463895556442495,1,0,1.0,1.0
"j-o-h-n",4.8758545685099,1,3,1.0,1.0
"m-e-r-c-e-r",6.047131083403061,1,1,1.0,1.0
"r-e-n-s_mi",2.450049355808924,1,0,1.0,1.0
"d-e-z-v-o-u-s",8.924078681961822,1,0,1.0,1.0
"f-i-r-s-t",2.351699242305466,1,0,1.0,1.0
"d-e-c-e-m-b-e-r-s_cm",16.585024086321855,2,0,0.5,1.0
"r-a-i-s-e",4.956567447812114,1,0,1.0,1.0
"f-r-e-d-e-r-i-c-k-s-b-u-r-g-s_cm",21.621541902080597,1,0,1.0,1.0
"n-o-v-e-m-b-e-r",20.17350822780832,2,0,0.5,1.0
"n-s_pt-b-s_pt",3.6295097453010574,2,0,0.5,1.0
"j-o-s-h-u-a",9.91824143609698,1,0,1.0,1.0
"a-l-e-x-s_mi",3.291042181176585,1,0,1.0,1.0
"a-n-d-r-i-a-s_pt",12.372761237241445,1,0,1.0,1.0
"b-o-y-d-s_cm",4.334246492335966,1,0,1.0,1.0
"p-a-y-m-a-s-t-e-r-s_pt",8.747795881939608,1,0,1.0,1.0
"s-t-e-p-h-e-n",6.610406817709058,2,0,0.5,1.0
"b-r-o-u-g-h-t",7.023529134503637,1,0,1.0,1.0
"s_lb-s_1-s_0-s_0-s_0",2.958911720726229,1,0,1.0,1.0
"w-r-o-t-e",3.9288112327543416,1,0,1.0,1.0
"o-f-f",1.6052267576500248,3,0,0.3333333333333333,1.0
"s-a-v-e",2.4196742227809844,1,0,1.0,1.0
"j-o-u-r-n-e-y",7.3773828146898115,1,0,1.0,1.0
"w-i-l-l-i-a-m-s-s_mi",13.889220564324798,1,0,1.0,1.0
"b-u-r-g",1,1,0,1.0,1.0
"t-i-m-e-s_qo",4.110134339164462,1,0,1.0,1.0
"t-h-i-n-k",3.7708297494601384,1,2,1.0,1.0
"a-b-s-o-l-u-t-e-l-y",8.942158545074552,1,0,1.0,1.0
"s-h-o-u-l-d-s_cm",5.942497199314749,1,0,1.0,1.0
"p-a-y-i-n-g",5.702944365939241,1,0,1.0,1.0
"t-r-o-o-p-s",4.58783291219073,1,0,1.0,1.0
"g-a-r-r-i-s-o-n-s_cm",7.5538316436816295,1,0,1.0,1.0
"i-n-t-o",2.328397954236198,1,2,1.0,1.0
"a-u-g-u-s-t-a-s_cm",8.50628478269928,1,0,1.0,1.0
"c-o-m-p-l-e-t-e-s_sq",7.948662937458961,1,0,1.0,1.0
"m-c-s_pt",2.5647601357096965,1,0,1.0,1.0
"c-l-e-n-a-c-h-a-n-s_cm",10.605052716197907,1,0,1.0,1.0
"s-a-f-e",1,1,0,1.0,1.0
"h-e-n-c-e-s_pt",7.985392204961057,1,0,1.0,1.0
"p-a-i-d",3.293492223949848,3,0,0.3333333333333333,1.0
"o-c-s_mi",1,1,0,1.0,1.0
"t-o-b-e-r",2.6262189207845683,1,0,1.0,1.0
"d-i-s-t-i-n-c-s_mi",8.194893521476805,1,0,1.0,1.0
"t-i-o-n",2.5170860978702385,1,1,1.0,1.0
"b-e-t-w-e-e-n",12.345066322828322,1,1,1.0,1.0
"s-e-r-g-e-a-n-t-s-s_cm",7.086590197444922,1,0,1.0,1.0
"n-o-n-e",3.537718396350206,1,3,1.0,1.0
"y-e-t",1,1,3,1.0,1.0
"b-e-e-n",4.27541454582252,1,0,1.0,1.0
"r-e-g-u-l-a-r-l-y",7.334121520740803,1,0,1.0,1.0
"a-p-p-o-i-n-t-e-d-s_pt",12.637091403625522,1,0,1.0,1.0
"a-c-s_mi",1,1,2,1.0,1.0
"c-o-u-n-t",5.629157274476694,1,0,1.0,1.0
"p-a-i-d-s_cm",5.116645132799504,1,0,1.0,1.0
"h-o-w",1.962913890207851,1,3,1.0,1.0
"s-e-r-g-e-a-n-t-s",8.372886577923936,1,0,1.0,1.0
"p-a-y-s_cm",3.1450908920789074,1,1,1.0,1.0
"d-e-d-u-c-t-e-d",13.590039533061702,1,0,1.0,1.0
"p-a-y-m-e-n-t-s_qo",16.149467002539804,1,0,1.0,1.0
"s_1-s_7-s_5-s_5-s_pt-s_2-s_7-s_9-s_pt",6.96668915110128,1,0,1.0,1.0
"p-e-n-c-e",8.643586049178996,2,0,0.5,1.0
"n-o-n",3.0603548131529346,1,0,1.0,1.0
"c-o-m-m-i-s_s-s-i-o-n-e-d",15.505196726579715,2,0,0.5,1.0
"s-o-l-d-i-e-r",6.653540746575092,2,0,0.5,1.0
"m-e-d-i-c-i-n-e-s-s_sq",13.574084137637024,1,0,1.0,1.0
"s-u-r-g-e-o-n",4.879822711369865,1,0,1.0,1.0
"q-u-a-r-t-e-r-l-y-s_pt",8.781480779460654,1,0,1.0,1.0
"m-o-n-t-h",7.618939918223315,1,0,1.0,1.0
"s-t-o-p-p-e-d",7.1808985232101,1,0,1.0,1.0
"d-r-u-m-s_mi",4.338866671625016,1,0,1.0,1.0
"m-e-r-s-s_cm",2.1387129161800793,1,0,1.0,1.0
"d-r-u-m",3.964039830395355,1,0,1.0,1.0
"t-e-a-c-h-i-n-g",4.8634656176536515,1,0,1.0,1.0
"r-e-p-a-i-r-i-n-g",6.881629913462702,1,0,1.0,1.0
"d-r-u-m-s-s_pt",7.089637763837828,1,0,1.0,1.0
"t-h-e-s-e",4.9487059068746495,1,3,1.0,1.0
"d-e-d-u-c-t-i-o-n-s",9.60865188057963,1,0,1.0,1.0
"d-a-y-s_sq",1.0476160919184871,1,0,1.0,1.0
"c-o-u-n-s_mi",3.4116856396206963,1,0,1.0,1.0
"t-e-r-m-a-n-d-e-d",9.376829586358122,1,0,1.0,1.0
"g-o-v-e-r-n-o-r",7.235706675977534,1,1,1.0,1.0
"m-y-s-e-l-f-s_pt",5.394916728141778,1,0,1.0,1.0
"n-o-n-s_mi",1,1,0,1.0,1.0
"h-a-p-p-e-n",4.742933252812576,1,0,1.0,1.0
"c-o-n-t-i-n-u-e-d",10.209346497623299,1,0,1.0,1.0
"r-o-l-l",3.962303776539983,1,0,1.0,1.0
"e-f-s_mi",1.129902074158447,1,0,1.0,1.0
"f-e-c-t-i-v-e",4.528156213043078,1,0,1.0,1.0
"d-a-y-s-s_cm",2.3892137925009145,1,0,1.0,1.0
"c-o-f-f-i-n-s_cm",3.7986244088955967,1,0,1.0,1.0
"j-o-n-e-s-s_cm",1,1,0,1.0,1.0
"g-e-o-r-g-e",2.6088540741683626,1,0,1.0,1.0
"c-o-n-w-a-y-s_pt",7.227947508608102,1,0,1.0,1.0
"s_bl-t-a-k-i-n-g",5.056207400477779,1,0,1.0,1.0
"r-e-c-e-i-p-t",3.4160793827671867,1,0,1.0,1.0
"s-a-m-e-s_br",1,1,0,1.0,1.0
"r-e-g-i-m-e-n-t-a-l",10.675754993758368,1,0,1.0,1.0
"b-r-e-e-c-h-e-s-s_cm",6.88762733873439,1,0,1.0,1.0
"h-a-t-s-s_cm",2.5062679441208435,1,0,1.0,1.0
"e-l-e-v-e-n",6.51565046659202,1,0,1.0,1.0
"s-h-i-r-t-s-s_cm",4.375730810070512,1,0,1.0,1.0
"m-a-n-y",1.9328567376174877,1,2,1.0,1.0
"s-t-o-c-k-i-n-g-s-s_cm",6.413502858050974,1,0,1.0,1.0
"s-a-m-e",3.2394708494514406,1,0,1.0,1.0
"s-h-o-e-s-s_pt",4.219597540402695,1,0,1.0,1.0
"s-a-i-d",6.384735409294073,2,1,0.5,1.0
"m-u-s-q-u-e-t-s-s_sq",6.756945406834878,1,0,1.0,1.0
"b-a-y-o-n-e-t-s-s_cm",7.188888804350491,1,0,1.0,1.0
"c-a-r-t-o-u-c-h-s_mi",12.458439787318067,1,0,1.0,1.0
"b-o-x-s_qt-s-s_cm",3.737387041053605,1,0,1.0,1.0
"s-t-o-r-e-s_pt",2.238247368215752,1,0,1.0,1.0
"b-a-y-o-n-e-t-s",9.822508103371591,1,0,1.0,1.0
"l-o-o-s-e",2.2847778201588,1,0,1.0,1.0
"o-n-e-s",1.8564739713022447,1,0,1.0,1.0
"s-t-o-r-e-s_qo",2.1959049775347417,1,0,1.0,1.0
"l-i-v-e-r",2.7905714654687066,1,0,1.0,1.0
